frame_no,letter,magnitude,letter_yaw_component,letter_pitch_component,letter_roll_component,level,size,first_frame,last_frame,face_no,speaking,conf_part,fps
357,t,0.3508,0.2821,0.0032,-0.2085,4,4.032,353,361,1,0,1,25
358,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
359,t,0.3735,0.2376,-0.0554,-0.2828,4,4.032,355,363,1,0,1,25
360,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
361,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
362,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
363,t,1.0624,0.5242,0.107,-0.9178,10,16.127,347,379,1,0,1,25
364,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
365,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
366,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
367,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
368,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
369,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
370,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
371,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
372,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
373,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
374,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
375,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
376,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
377,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
378,x,0.5786,-0.5674,0.0987,-0.056,4,4.032,374,382,1,0,1,25
379,w,0.3107,-0.2834,-0.0233,-0.1251,1,2.016,377,381,1,0,1,25
380,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
381,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
382,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
383,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
384,s,0.6455,0.5913,-0.0074,0.2587,4,4.032,380,388,1,0,1,25
385,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
386,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
387,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
388,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
389,x,0.4808,-0.4679,0.0207,-0.1087,1,2.016,387,391,1,0,1,25
390,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
391,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
392,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
393,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
394,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
395,x,0.2515,-0.2468,0.02,-0.044,1,2.016,393,397,1,0,1,25
396,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
397,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
398,u,0.2652,0.2457,0.0998,0.0033,1,2.016,396,400,1,0,1,25
399,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
400,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
401,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
402,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
403,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
404,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
405,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
406,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
407,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
408,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
409,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
410,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
411,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
412,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
413,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
414,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
415,b,1.0841,0.6777,0.3556,-0.7678,13,32.254,383,447,1,0,1,25
416,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
417,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
418,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
419,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
420,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
421,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
422,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
423,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
424,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
425,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
426,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
427,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
428,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
429,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
430,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
431,b,0.5034,0.2467,0.2942,-0.3256,7,8.063,423,439,1,0,1,25
432,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
433,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
434,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
435,c,0.3149,0.239,0.1886,-0.0804,4,4.032,431,439,1,0,1,25
436,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
437,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
438,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
439,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
440,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
441,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
442,m,0.2083,-0.0724,-0.1789,0.0785,4,4.032,438,446,1,0,1,25
443,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
444,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
445,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
446,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
447,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
448,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
449,x,0.843,-0.7682,-0.2988,0.1768,7,8.063,441,457,1,0,1,25
450,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
451,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
452,p,0.716,-0.0893,-0.4152,0.5764,10,16.127,436,468,1,0,1,25
453,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
454,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
455,x,0.5273,-0.511,-0.0676,-0.1111,1,2.016,453,457,1,0,1,25
456,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
457,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
458,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
459,u,1.2683,1.2385,0.0476,0.2692,1,2.016,457,461,1,0,1,25
460,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
461,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
462,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
463,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
464,x,1.2637,-1.2221,0.1418,-0.2886,1,2.016,462,466,1,0,1,25
465,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
466,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
467,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
468,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
469,u,0.867,0.8426,-0.0898,0.1836,3,3.2,466,472,1,0,1,25
470,v,0.9853,-0.8229,-0.2808,0.4634,13,32.254,438,502,1,0,1,25
471,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
472,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
473,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
474,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
475,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
476,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
477,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
478,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
479,u,0.7849,0.7703,0.0316,0.1473,1,2.016,477,481,1,0,1,25
480,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
481,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
482,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
483,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
484,x,0.5208,-0.5158,0.0463,-0.0552,3,3.2,481,487,1,0,1,25
485,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
486,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
487,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
488,u,0.3903,0.3703,-0.1222,0.0161,3,3.2,485,491,1,0,1,25
489,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
490,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
491,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
492,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
493,f,0.2711,-0.244,0.1169,-0.0169,1,2.016,491,495,1,0,1,25
494,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
495,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
496,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
497,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
498,o,0.4149,-0.1587,-0.3686,0.1055,13,32.254,466,530,1,0,1,25
499,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
500,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
501,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
502,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
503,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
504,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
505,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
506,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
507,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
508,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
509,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
510,r,0.2195,0.0376,-0.2118,-0.0437,10,16.127,494,526,1,0,1,25
511,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
512,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
513,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
514,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
515,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
516,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
517,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
518,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
519,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
520,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
521,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
522,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
523,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
524,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
525,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
526,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
527,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
528,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
529,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
530,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
531,i,0.2282,0.013,0.2278,-0.0057,7,8.063,523,539,1,0,1,25
532,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
533,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
534,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
535,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
536,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
537,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
538,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
539,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
540,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
541,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
542,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
543,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
544,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
545,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
546,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
547,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
548,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
549,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
550,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
551,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
552,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
553,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
554,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
555,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
556,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
557,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
558,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
559,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
560,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
561,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
562,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
563,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
564,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
565,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
566,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
567,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
568,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
569,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
570,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
571,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
572,z,0.8864,-0.144,-0.2472,-0.839,7,8.063,564,580,1,0,1,25
573,q,0.4566,-0.098,-0.175,-0.4102,4,4.032,569,577,1,0,1,25
574,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
575,q,0.2313,-0.0137,-0.1467,-0.1783,1,2.016,573,577,1,0,1,25
576,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
577,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
578,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
579,a,0.904,0.6656,0.2968,0.5349,7,8.063,571,587,1,0,1,25
580,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
581,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
582,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
583,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
584,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
585,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
586,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
587,y,2.206,-0.4664,0.3858,2.1213,7,8.063,579,595,1,0,1,25
588,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
589,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
590,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
591,y,1.1226,-0.3336,0.2131,1.0505,1,2.016,589,593,1,0,1,25
592,u,0.6362,0.575,-0.2313,-0.1434,13,32.254,560,624,1,0,1,25
593,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
594,z,1.0486,0.2266,-0.2165,-1.0007,1,2.016,592,596,1,0,1,25
595,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
596,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
597,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
598,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
599,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
600,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
601,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
602,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
603,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
604,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
605,z,2.5405,0.4555,-0.5971,-2.427,10,16.127,589,621,1,0,1,25
606,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
607,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
608,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
609,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
610,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
611,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
612,z,1.0134,0.3569,-0.1782,-0.9316,1,2.016,610,614,1,0,1,25
613,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
614,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
615,y,1.6115,-0.5748,0.2619,1.4826,1,2.016,613,617,1,0,1,25
616,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
617,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
618,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
619,z,1.9144,0.5895,-0.362,-1.785,1,2.016,617,621,1,0,1,25
620,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
621,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
622,y,1.1417,-0.3147,0.2454,1.0697,1,2.016,620,624,1,0,1,25
623,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
624,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
625,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
626,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
627,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
628,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
629,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
630,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
631,r,0.2829,0.0594,-0.2674,0.0706,4,4.032,627,635,1,0,1,25
632,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
633,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
634,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
635,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
636,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
637,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
638,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
639,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
640,g,0.4738,-0.0877,0.2369,0.4008,1,2.016,638,642,1,0,1,25
641,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
642,g,2.3815,-0.6904,1.1938,1.9416,13,32.254,610,674,1,0,1,25
643,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
644,z,0.9105,0.2042,-0.2466,-0.8523,4,4.032,640,648,1,0,1,25
645,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
646,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
647,v,2.9353,-1.1511,0.5845,2.6362,16,64.508,582,712,1,0,1,25
648,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
649,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
650,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
651,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
652,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
653,i,1.1946,-0.165,1.1819,0.0533,10,16.127,637,669,1,0,1,25
654,g,0.533,-0.1339,0.2564,0.4477,1,2.016,652,656,1,0,1,25
655,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
656,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
657,d,0.9073,-0.3211,0.7289,0.4346,7,8.063,649,665,1,0,1,25
658,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
659,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
660,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
661,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
662,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
663,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
664,l,0.2083,0.1831,-0.0835,0.0537,4,4.032,660,668,1,0,1,25
665,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
666,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
667,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
668,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
669,p,0.259,-0.0377,-0.1529,0.2056,4,4.032,665,673,1,0,1,25
670,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
671,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
672,r,0.619,0.0614,-0.5715,0.2298,7,8.063,664,680,1,0,1,25
673,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
674,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
675,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
676,r,1.0189,0.2138,-0.9241,-0.3721,10,16.127,660,692,1,0,1,25
677,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
678,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
679,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
680,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
681,z,0.6831,0.0739,-0.1286,-0.6668,7,8.063,673,689,1,0,1,25
682,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
683,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
684,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
685,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
686,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
687,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
688,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
689,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
690,o,1.4136,-0.6849,-1.2236,-0.1785,13,32.254,658,722,1,0,1,25
691,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
692,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
693,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
694,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
695,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
696,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
697,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
698,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
699,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
700,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
701,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
702,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
703,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
704,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
705,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
706,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
707,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
708,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
709,v,1.4988,-1.1312,-0.3394,0.9229,10,16.127,693,725,1,0,1,25
710,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
711,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
712,v,0.6254,-0.3236,0.003,0.5352,4,4.032,708,716,1,0,1,25
713,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
714,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
715,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
716,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
717,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
718,z,0.3529,-0.0173,-0.0842,-0.3423,4,4.032,714,722,1,0,1,25
719,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
720,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
721,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
722,q,0.6783,0.1395,-0.3562,-0.5601,7,8.063,714,730,1,0,1,25
